,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,IRB Complex,"3rd Floor Chandivali Farm, Chandivali Village Andheri (East)",Mumbai,400072,India,91 22 6640 4220,91 22 6675 1024,https://www.irb.co.in,Infrastructure Operations,Industrials,"IRB Infrastructure Developers Limited engages in the infrastructure development business in India. It operates in two segments, Built, Operate and Transfer/Toll Operate and Transfer; and Construction. The company develops roads and operates and maintains roadways. It also provides real estate, hospitality, and airport development services, as well as operates as an investment manager. The company was incorporated in 1998 and is based in Mumbai, India.",3363,"{'maxAge': 1, 'name': 'Mr. Virendra Dattatraya Mhaiskar', 'age': 51, 'title': 'Chairman & MD', 'yearBorn': 1971, 'fiscalYear': 2023, 'totalPay': 90000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,31.85,32.01,30.59,32.48,31.85,32.01,30.59,32.48,0.2,0.0064999997,1685318400,0.105,0.828789,25.974789,3259583,3259583,2643800,5439521,5439521,30.91,0.0,0,0,186665484288,19.82,35.0,3.054436,27.7232,27.92865,1.2,0.03767661,INR,329298444288,0.08027001,1457773720,6039000064,0.76024,0.11849,22.154,1.3952334,1680220800,1711843200,1688083200,-0.632,4905854976,1.19,5.388,11.16,BSE,EQUITY,IRB.BO,IRB.BO,IRB INFRASTRUCTURE DEVELOPERS,IRB Infrastructure Developers Limited,1203911100,Asia/Kolkata,IST,19800000,30.91,none,26128384000,4.297,29507551232,167481933824,61112913920,125.184,10.089,39023390000,-0.634,-0.151,0.59231,0.48284,0.34043998,INR,
1,IRB Complex,"3rd Floor Chandivali Farm, Chandivali Village Andheri (East)",Mumbai,400072,India,91 22 6640 4220,91 22 6675 1024,https://www.irb.co.in,Infrastructure Operations,Industrials,"IRB Infrastructure Developers Limited engages in the infrastructure development business in India. It operates in two segments, Built, Operate and Transfer/Toll Operate and Transfer; and Construction. The company develops roads and operates and maintains roadways. It also provides real estate, hospitality, and airport development services, as well as operates as an investment manager. The company was incorporated in 1998 and is based in Mumbai, India.",3363,"{'maxAge': 1, 'name': 'Mr. Tushar K. Kawedia', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1979, 'fiscalYear': 2023, 'totalPay': 40000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,31.85,32.01,30.59,32.48,31.85,32.01,30.59,32.48,0.2,0.0064999997,1685318400,0.105,0.828789,25.974789,3259583,3259583,2643800,5439521,5439521,30.91,0.0,0,0,186665484288,19.82,35.0,3.054436,27.7232,27.92865,1.2,0.03767661,INR,329298444288,0.08027001,1457773720,6039000064,0.76024,0.11849,22.154,1.3952334,1680220800,1711843200,1688083200,-0.632,4905854976,1.19,5.388,11.16,BSE,EQUITY,IRB.BO,IRB.BO,IRB INFRASTRUCTURE DEVELOPERS,IRB Infrastructure Developers Limited,1203911100,Asia/Kolkata,IST,19800000,30.91,none,26128384000,4.297,29507551232,167481933824,61112913920,125.184,10.089,39023390000,-0.634,-0.151,0.59231,0.48284,0.34043998,INR,
2,IRB Complex,"3rd Floor Chandivali Farm, Chandivali Village Andheri (East)",Mumbai,400072,India,91 22 6640 4220,91 22 6675 1024,https://www.irb.co.in,Infrastructure Operations,Industrials,"IRB Infrastructure Developers Limited engages in the infrastructure development business in India. It operates in two segments, Built, Operate and Transfer/Toll Operate and Transfer; and Construction. The company develops roads and operates and maintains roadways. It also provides real estate, hospitality, and airport development services, as well as operates as an investment manager. The company was incorporated in 1998 and is based in Mumbai, India.",3363,"{'maxAge': 1, 'name': 'Mr. Mehulkumar Natwarlal Patel', 'title': 'Pres of Corp. Affairs, Group Company Sec. & Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,31.85,32.01,30.59,32.48,31.85,32.01,30.59,32.48,0.2,0.0064999997,1685318400,0.105,0.828789,25.974789,3259583,3259583,2643800,5439521,5439521,30.91,0.0,0,0,186665484288,19.82,35.0,3.054436,27.7232,27.92865,1.2,0.03767661,INR,329298444288,0.08027001,1457773720,6039000064,0.76024,0.11849,22.154,1.3952334,1680220800,1711843200,1688083200,-0.632,4905854976,1.19,5.388,11.16,BSE,EQUITY,IRB.BO,IRB.BO,IRB INFRASTRUCTURE DEVELOPERS,IRB Infrastructure Developers Limited,1203911100,Asia/Kolkata,IST,19800000,30.91,none,26128384000,4.297,29507551232,167481933824,61112913920,125.184,10.089,39023390000,-0.634,-0.151,0.59231,0.48284,0.34043998,INR,
3,IRB Complex,"3rd Floor Chandivali Farm, Chandivali Village Andheri (East)",Mumbai,400072,India,91 22 6640 4220,91 22 6675 1024,https://www.irb.co.in,Infrastructure Operations,Industrials,"IRB Infrastructure Developers Limited engages in the infrastructure development business in India. It operates in two segments, Built, Operate and Transfer/Toll Operate and Transfer; and Construction. The company develops roads and operates and maintains roadways. It also provides real estate, hospitality, and airport development services, as well as operates as an investment manager. The company was incorporated in 1998 and is based in Mumbai, India.",3363,"{'maxAge': 1, 'name': 'Ms. Deepali Virendra Mhaiskar', 'age': 49, 'title': 'Whole Time Director', 'yearBorn': 1973, 'fiscalYear': 2023, 'totalPay': 40000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,31.85,32.01,30.59,32.48,31.85,32.01,30.59,32.48,0.2,0.0064999997,1685318400,0.105,0.828789,25.974789,3259583,3259583,2643800,5439521,5439521,30.91,0.0,0,0,186665484288,19.82,35.0,3.054436,27.7232,27.92865,1.2,0.03767661,INR,329298444288,0.08027001,1457773720,6039000064,0.76024,0.11849,22.154,1.3952334,1680220800,1711843200,1688083200,-0.632,4905854976,1.19,5.388,11.16,BSE,EQUITY,IRB.BO,IRB.BO,IRB INFRASTRUCTURE DEVELOPERS,IRB Infrastructure Developers Limited,1203911100,Asia/Kolkata,IST,19800000,30.91,none,26128384000,4.297,29507551232,167481933824,61112913920,125.184,10.089,39023390000,-0.634,-0.151,0.59231,0.48284,0.34043998,INR,
4,IRB Complex,"3rd Floor Chandivali Farm, Chandivali Village Andheri (East)",Mumbai,400072,India,91 22 6640 4220,91 22 6675 1024,https://www.irb.co.in,Infrastructure Operations,Industrials,"IRB Infrastructure Developers Limited engages in the infrastructure development business in India. It operates in two segments, Built, Operate and Transfer/Toll Operate and Transfer; and Construction. The company develops roads and operates and maintains roadways. It also provides real estate, hospitality, and airport development services, as well as operates as an investment manager. The company was incorporated in 1998 and is based in Mumbai, India.",3363,"{'maxAge': 1, 'name': 'Mr. M. P. Nityanandan', 'title': 'Director of Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,31.85,32.01,30.59,32.48,31.85,32.01,30.59,32.48,0.2,0.0064999997,1685318400,0.105,0.828789,25.974789,3259583,3259583,2643800,5439521,5439521,30.91,0.0,0,0,186665484288,19.82,35.0,3.054436,27.7232,27.92865,1.2,0.03767661,INR,329298444288,0.08027001,1457773720,6039000064,0.76024,0.11849,22.154,1.3952334,1680220800,1711843200,1688083200,-0.632,4905854976,1.19,5.388,11.16,BSE,EQUITY,IRB.BO,IRB.BO,IRB INFRASTRUCTURE DEVELOPERS,IRB Infrastructure Developers Limited,1203911100,Asia/Kolkata,IST,19800000,30.91,none,26128384000,4.297,29507551232,167481933824,61112913920,125.184,10.089,39023390000,-0.634,-0.151,0.59231,0.48284,0.34043998,INR,
5,IRB Complex,"3rd Floor Chandivali Farm, Chandivali Village Andheri (East)",Mumbai,400072,India,91 22 6640 4220,91 22 6675 1024,https://www.irb.co.in,Infrastructure Operations,Industrials,"IRB Infrastructure Developers Limited engages in the infrastructure development business in India. It operates in two segments, Built, Operate and Transfer/Toll Operate and Transfer; and Construction. The company develops roads and operates and maintains roadways. It also provides real estate, hospitality, and airport development services, as well as operates as an investment manager. The company was incorporated in 1998 and is based in Mumbai, India.",3363,"{'maxAge': 1, 'name': 'Dr. Prashant  Salgaonkkar', 'title': 'Group Pres of HR & Admin.', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,31.85,32.01,30.59,32.48,31.85,32.01,30.59,32.48,0.2,0.0064999997,1685318400,0.105,0.828789,25.974789,3259583,3259583,2643800,5439521,5439521,30.91,0.0,0,0,186665484288,19.82,35.0,3.054436,27.7232,27.92865,1.2,0.03767661,INR,329298444288,0.08027001,1457773720,6039000064,0.76024,0.11849,22.154,1.3952334,1680220800,1711843200,1688083200,-0.632,4905854976,1.19,5.388,11.16,BSE,EQUITY,IRB.BO,IRB.BO,IRB INFRASTRUCTURE DEVELOPERS,IRB Infrastructure Developers Limited,1203911100,Asia/Kolkata,IST,19800000,30.91,none,26128384000,4.297,29507551232,167481933824,61112913920,125.184,10.089,39023390000,-0.634,-0.151,0.59231,0.48284,0.34043998,INR,
6,IRB Complex,"3rd Floor Chandivali Farm, Chandivali Village Andheri (East)",Mumbai,400072,India,91 22 6640 4220,91 22 6675 1024,https://www.irb.co.in,Infrastructure Operations,Industrials,"IRB Infrastructure Developers Limited engages in the infrastructure development business in India. It operates in two segments, Built, Operate and Transfer/Toll Operate and Transfer; and Construction. The company develops roads and operates and maintains roadways. It also provides real estate, hospitality, and airport development services, as well as operates as an investment manager. The company was incorporated in 1998 and is based in Mumbai, India.",3363,"{'maxAge': 1, 'name': 'Mr. Anil D. Yadav', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,31.85,32.01,30.59,32.48,31.85,32.01,30.59,32.48,0.2,0.0064999997,1685318400,0.105,0.828789,25.974789,3259583,3259583,2643800,5439521,5439521,30.91,0.0,0,0,186665484288,19.82,35.0,3.054436,27.7232,27.92865,1.2,0.03767661,INR,329298444288,0.08027001,1457773720,6039000064,0.76024,0.11849,22.154,1.3952334,1680220800,1711843200,1688083200,-0.632,4905854976,1.19,5.388,11.16,BSE,EQUITY,IRB.BO,IRB.BO,IRB INFRASTRUCTURE DEVELOPERS,IRB Infrastructure Developers Limited,1203911100,Asia/Kolkata,IST,19800000,30.91,none,26128384000,4.297,29507551232,167481933824,61112913920,125.184,10.089,39023390000,-0.634,-0.151,0.59231,0.48284,0.34043998,INR,
7,IRB Complex,"3rd Floor Chandivali Farm, Chandivali Village Andheri (East)",Mumbai,400072,India,91 22 6640 4220,91 22 6675 1024,https://www.irb.co.in,Infrastructure Operations,Industrials,"IRB Infrastructure Developers Limited engages in the infrastructure development business in India. It operates in two segments, Built, Operate and Transfer/Toll Operate and Transfer; and Construction. The company develops roads and operates and maintains roadways. It also provides real estate, hospitality, and airport development services, as well as operates as an investment manager. The company was incorporated in 1998 and is based in Mumbai, India.",3363,"{'maxAge': 1, 'name': 'Mr. Vivek V. Devasthali', 'title': 'Head of Corp. Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,31.85,32.01,30.59,32.48,31.85,32.01,30.59,32.48,0.2,0.0064999997,1685318400,0.105,0.828789,25.974789,3259583,3259583,2643800,5439521,5439521,30.91,0.0,0,0,186665484288,19.82,35.0,3.054436,27.7232,27.92865,1.2,0.03767661,INR,329298444288,0.08027001,1457773720,6039000064,0.76024,0.11849,22.154,1.3952334,1680220800,1711843200,1688083200,-0.632,4905854976,1.19,5.388,11.16,BSE,EQUITY,IRB.BO,IRB.BO,IRB INFRASTRUCTURE DEVELOPERS,IRB Infrastructure Developers Limited,1203911100,Asia/Kolkata,IST,19800000,30.91,none,26128384000,4.297,29507551232,167481933824,61112913920,125.184,10.089,39023390000,-0.634,-0.151,0.59231,0.48284,0.34043998,INR,
8,IRB Complex,"3rd Floor Chandivali Farm, Chandivali Village Andheri (East)",Mumbai,400072,India,91 22 6640 4220,91 22 6675 1024,https://www.irb.co.in,Infrastructure Operations,Industrials,"IRB Infrastructure Developers Limited engages in the infrastructure development business in India. It operates in two segments, Built, Operate and Transfer/Toll Operate and Transfer; and Construction. The company develops roads and operates and maintains roadways. It also provides real estate, hospitality, and airport development services, as well as operates as an investment manager. The company was incorporated in 1998 and is based in Mumbai, India.",3363,"{'maxAge': 1, 'name': 'Mr. Madhav Hari Kale FCA', 'age': 67, 'title': 'Head of Corp. Strategy & Planning', 'yearBorn': 1955, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,31.85,32.01,30.59,32.48,31.85,32.01,30.59,32.48,0.2,0.0064999997,1685318400,0.105,0.828789,25.974789,3259583,3259583,2643800,5439521,5439521,30.91,0.0,0,0,186665484288,19.82,35.0,3.054436,27.7232,27.92865,1.2,0.03767661,INR,329298444288,0.08027001,1457773720,6039000064,0.76024,0.11849,22.154,1.3952334,1680220800,1711843200,1688083200,-0.632,4905854976,1.19,5.388,11.16,BSE,EQUITY,IRB.BO,IRB.BO,IRB INFRASTRUCTURE DEVELOPERS,IRB Infrastructure Developers Limited,1203911100,Asia/Kolkata,IST,19800000,30.91,none,26128384000,4.297,29507551232,167481933824,61112913920,125.184,10.089,39023390000,-0.634,-0.151,0.59231,0.48284,0.34043998,INR,
9,IRB Complex,"3rd Floor Chandivali Farm, Chandivali Village Andheri (East)",Mumbai,400072,India,91 22 6640 4220,91 22 6675 1024,https://www.irb.co.in,Infrastructure Operations,Industrials,"IRB Infrastructure Developers Limited engages in the infrastructure development business in India. It operates in two segments, Built, Operate and Transfer/Toll Operate and Transfer; and Construction. The company develops roads and operates and maintains roadways. It also provides real estate, hospitality, and airport development services, as well as operates as an investment manager. The company was incorporated in 1998 and is based in Mumbai, India.",3363,"{'maxAge': 1, 'name': 'Mr. Ajay P. Deshmukh', 'age': 54, 'title': 'Chief Exec. Officer of Acquisitions & New Bus.es', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,31.85,32.01,30.59,32.48,31.85,32.01,30.59,32.48,0.2,0.0064999997,1685318400,0.105,0.828789,25.974789,3259583,3259583,2643800,5439521,5439521,30.91,0.0,0,0,186665484288,19.82,35.0,3.054436,27.7232,27.92865,1.2,0.03767661,INR,329298444288,0.08027001,1457773720,6039000064,0.76024,0.11849,22.154,1.3952334,1680220800,1711843200,1688083200,-0.632,4905854976,1.19,5.388,11.16,BSE,EQUITY,IRB.BO,IRB.BO,IRB INFRASTRUCTURE DEVELOPERS,IRB Infrastructure Developers Limited,1203911100,Asia/Kolkata,IST,19800000,30.91,none,26128384000,4.297,29507551232,167481933824,61112913920,125.184,10.089,39023390000,-0.634,-0.151,0.59231,0.48284,0.34043998,INR,
