,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,PO Box 36611,Dallas,TX,75235-1611,United States,214 792 4000,https://www.southwest.com,Airlines,Industrials,"Southwest Airlines Co. operates as a passenger airline company that provide scheduled air transportation services in the United States and near-international markets. As of December 31, 2022, the company operated a total fleet of 770 Boeing 737 aircrafts; and served 121 destinations in 42 states, the District of Columbia, and the Commonwealth of Puerto Rico, as well as ten near-international countries, including Mexico, Jamaica, the Bahamas, Aruba, the Dominican Republic, Costa Rica, Belize, Cuba, the Cayman Islands, and Turks and Caicos. It also provides inflight entertainment portal and connectivity services on Wi-Fi enabled aircrafts; and Rapid Rewards loyalty program that enables program members to earn points for dollars spent on Southwest base fares. In addition, the company offers a suite of digital platforms to support customers' travel needs, including websites and apps; and SWABIZ, an online booking tool. Further, it provides ancillary services, such as Southwest's EarlyBird Check-In, upgraded boarding, and transportation of pets and unaccompanied minors. The company was incorporated in 1967 and is headquartered in Dallas, Texas.",71299,"{'maxAge': 1, 'name': 'Mr. Gary C. Kelly', 'age': 67, 'title': 'Exec. Chairman', 'yearBorn': 1955, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}",9,9,4,1,5,1693526400,1672444800,86400,2,26.745,27.075,27.075,27.075,26.745,27.075,27.075,27.075,0.67,0.0251,1693872000,0.5745,1.168049,30.42135,9.177966,40,40,91,3,3,27.73,27.825,39000,50000,16631604224,26.205,38.1,0.66169107,30.362,30.8593,0.54,0.02019069,EUR,13275783168,0.023120001,593126105,595633984,0.0035899999,0.78028,18.113,1.4947827,1672444800,1703980800,1688083200,-0.101,583000000,0.89,2.95,1.15,0.528,7.363,FRA,EQUITY,SWN.F,SWN.F,SOUTHW. AIRL. CO.  DL 1,Southwest Airlines Co.,983775600,Europe/Berlin,CEST,7200000,27.075,76.0,55.0,65.4,65.0,2.0,buy,19,12179000320,20.447,1803000064,9328000000,1.143,1.25,25134999552,86.458,42.315,0.01006,0.053039998,5976000000,-546499968,2936000000,-0.1,0.046,0.2366,0.071729995,0.02395,USD,0.2216
1,PO Box 36611,Dallas,TX,75235-1611,United States,214 792 4000,https://www.southwest.com,Airlines,Industrials,"Southwest Airlines Co. operates as a passenger airline company that provide scheduled air transportation services in the United States and near-international markets. As of December 31, 2022, the company operated a total fleet of 770 Boeing 737 aircrafts; and served 121 destinations in 42 states, the District of Columbia, and the Commonwealth of Puerto Rico, as well as ten near-international countries, including Mexico, Jamaica, the Bahamas, Aruba, the Dominican Republic, Costa Rica, Belize, Cuba, the Cayman Islands, and Turks and Caicos. It also provides inflight entertainment portal and connectivity services on Wi-Fi enabled aircrafts; and Rapid Rewards loyalty program that enables program members to earn points for dollars spent on Southwest base fares. In addition, the company offers a suite of digital platforms to support customers' travel needs, including websites and apps; and SWABIZ, an online booking tool. Further, it provides ancillary services, such as Southwest's EarlyBird Check-In, upgraded boarding, and transportation of pets and unaccompanied minors. The company was incorporated in 1967 and is headquartered in Dallas, Texas.",71299,"{'maxAge': 1, 'name': 'Mr. Robert E. Jordan', 'age': 61, 'title': 'CEO, Pres & Director', 'yearBorn': 1961, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}",9,9,4,1,5,1693526400,1672444800,86400,2,26.745,27.075,27.075,27.075,26.745,27.075,27.075,27.075,0.67,0.0251,1693872000,0.5745,1.168049,30.42135,9.177966,40,40,91,3,3,27.73,27.825,39000,50000,16631604224,26.205,38.1,0.66169107,30.362,30.8593,0.54,0.02019069,EUR,13275783168,0.023120001,593126105,595633984,0.0035899999,0.78028,18.113,1.4947827,1672444800,1703980800,1688083200,-0.101,583000000,0.89,2.95,1.15,0.528,7.363,FRA,EQUITY,SWN.F,SWN.F,SOUTHW. AIRL. CO.  DL 1,Southwest Airlines Co.,983775600,Europe/Berlin,CEST,7200000,27.075,76.0,55.0,65.4,65.0,2.0,buy,19,12179000320,20.447,1803000064,9328000000,1.143,1.25,25134999552,86.458,42.315,0.01006,0.053039998,5976000000,-546499968,2936000000,-0.1,0.046,0.2366,0.071729995,0.02395,USD,0.2216
2,PO Box 36611,Dallas,TX,75235-1611,United States,214 792 4000,https://www.southwest.com,Airlines,Industrials,"Southwest Airlines Co. operates as a passenger airline company that provide scheduled air transportation services in the United States and near-international markets. As of December 31, 2022, the company operated a total fleet of 770 Boeing 737 aircrafts; and served 121 destinations in 42 states, the District of Columbia, and the Commonwealth of Puerto Rico, as well as ten near-international countries, including Mexico, Jamaica, the Bahamas, Aruba, the Dominican Republic, Costa Rica, Belize, Cuba, the Cayman Islands, and Turks and Caicos. It also provides inflight entertainment portal and connectivity services on Wi-Fi enabled aircrafts; and Rapid Rewards loyalty program that enables program members to earn points for dollars spent on Southwest base fares. In addition, the company offers a suite of digital platforms to support customers' travel needs, including websites and apps; and SWABIZ, an online booking tool. Further, it provides ancillary services, such as Southwest's EarlyBird Check-In, upgraded boarding, and transportation of pets and unaccompanied minors. The company was incorporated in 1967 and is headquartered in Dallas, Texas.",71299,"{'maxAge': 1, 'name': 'Ms. Tammy  Romo', 'age': 60, 'title': 'Exec. VP & CFO', 'yearBorn': 1962, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}",9,9,4,1,5,1693526400,1672444800,86400,2,26.745,27.075,27.075,27.075,26.745,27.075,27.075,27.075,0.67,0.0251,1693872000,0.5745,1.168049,30.42135,9.177966,40,40,91,3,3,27.73,27.825,39000,50000,16631604224,26.205,38.1,0.66169107,30.362,30.8593,0.54,0.02019069,EUR,13275783168,0.023120001,593126105,595633984,0.0035899999,0.78028,18.113,1.4947827,1672444800,1703980800,1688083200,-0.101,583000000,0.89,2.95,1.15,0.528,7.363,FRA,EQUITY,SWN.F,SWN.F,SOUTHW. AIRL. CO.  DL 1,Southwest Airlines Co.,983775600,Europe/Berlin,CEST,7200000,27.075,76.0,55.0,65.4,65.0,2.0,buy,19,12179000320,20.447,1803000064,9328000000,1.143,1.25,25134999552,86.458,42.315,0.01006,0.053039998,5976000000,-546499968,2936000000,-0.1,0.046,0.2366,0.071729995,0.02395,USD,0.2216
3,PO Box 36611,Dallas,TX,75235-1611,United States,214 792 4000,https://www.southwest.com,Airlines,Industrials,"Southwest Airlines Co. operates as a passenger airline company that provide scheduled air transportation services in the United States and near-international markets. As of December 31, 2022, the company operated a total fleet of 770 Boeing 737 aircrafts; and served 121 destinations in 42 states, the District of Columbia, and the Commonwealth of Puerto Rico, as well as ten near-international countries, including Mexico, Jamaica, the Bahamas, Aruba, the Dominican Republic, Costa Rica, Belize, Cuba, the Cayman Islands, and Turks and Caicos. It also provides inflight entertainment portal and connectivity services on Wi-Fi enabled aircrafts; and Rapid Rewards loyalty program that enables program members to earn points for dollars spent on Southwest base fares. In addition, the company offers a suite of digital platforms to support customers' travel needs, including websites and apps; and SWABIZ, an online booking tool. Further, it provides ancillary services, such as Southwest's EarlyBird Check-In, upgraded boarding, and transportation of pets and unaccompanied minors. The company was incorporated in 1967 and is headquartered in Dallas, Texas.",71299,"{'maxAge': 1, 'name': 'Mr. Andrew M. Watterson', 'age': 55, 'title': 'Chief Operating Officer', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 1139123, 'exercisedValue': 0, 'unexercisedValue': 0}",9,9,4,1,5,1693526400,1672444800,86400,2,26.745,27.075,27.075,27.075,26.745,27.075,27.075,27.075,0.67,0.0251,1693872000,0.5745,1.168049,30.42135,9.177966,40,40,91,3,3,27.73,27.825,39000,50000,16631604224,26.205,38.1,0.66169107,30.362,30.8593,0.54,0.02019069,EUR,13275783168,0.023120001,593126105,595633984,0.0035899999,0.78028,18.113,1.4947827,1672444800,1703980800,1688083200,-0.101,583000000,0.89,2.95,1.15,0.528,7.363,FRA,EQUITY,SWN.F,SWN.F,SOUTHW. AIRL. CO.  DL 1,Southwest Airlines Co.,983775600,Europe/Berlin,CEST,7200000,27.075,76.0,55.0,65.4,65.0,2.0,buy,19,12179000320,20.447,1803000064,9328000000,1.143,1.25,25134999552,86.458,42.315,0.01006,0.053039998,5976000000,-546499968,2936000000,-0.1,0.046,0.2366,0.071729995,0.02395,USD,0.2216
4,PO Box 36611,Dallas,TX,75235-1611,United States,214 792 4000,https://www.southwest.com,Airlines,Industrials,"Southwest Airlines Co. operates as a passenger airline company that provide scheduled air transportation services in the United States and near-international markets. As of December 31, 2022, the company operated a total fleet of 770 Boeing 737 aircrafts; and served 121 destinations in 42 states, the District of Columbia, and the Commonwealth of Puerto Rico, as well as ten near-international countries, including Mexico, Jamaica, the Bahamas, Aruba, the Dominican Republic, Costa Rica, Belize, Cuba, the Cayman Islands, and Turks and Caicos. It also provides inflight entertainment portal and connectivity services on Wi-Fi enabled aircrafts; and Rapid Rewards loyalty program that enables program members to earn points for dollars spent on Southwest base fares. In addition, the company offers a suite of digital platforms to support customers' travel needs, including websites and apps; and SWABIZ, an online booking tool. Further, it provides ancillary services, such as Southwest's EarlyBird Check-In, upgraded boarding, and transportation of pets and unaccompanied minors. The company was incorporated in 1967 and is headquartered in Dallas, Texas.",71299,"{'maxAge': 1, 'name': 'Mr. Mark R. Shaw', 'age': 59, 'title': 'Exec. VP, Chief Legal & Regulatory Officer and Corp. Sec.', 'yearBorn': 1963, 'fiscalYear': 2022, 'totalPay': 953963, 'exercisedValue': 0, 'unexercisedValue': 0}",9,9,4,1,5,1693526400,1672444800,86400,2,26.745,27.075,27.075,27.075,26.745,27.075,27.075,27.075,0.67,0.0251,1693872000,0.5745,1.168049,30.42135,9.177966,40,40,91,3,3,27.73,27.825,39000,50000,16631604224,26.205,38.1,0.66169107,30.362,30.8593,0.54,0.02019069,EUR,13275783168,0.023120001,593126105,595633984,0.0035899999,0.78028,18.113,1.4947827,1672444800,1703980800,1688083200,-0.101,583000000,0.89,2.95,1.15,0.528,7.363,FRA,EQUITY,SWN.F,SWN.F,SOUTHW. AIRL. CO.  DL 1,Southwest Airlines Co.,983775600,Europe/Berlin,CEST,7200000,27.075,76.0,55.0,65.4,65.0,2.0,buy,19,12179000320,20.447,1803000064,9328000000,1.143,1.25,25134999552,86.458,42.315,0.01006,0.053039998,5976000000,-546499968,2936000000,-0.1,0.046,0.2366,0.071729995,0.02395,USD,0.2216
5,PO Box 36611,Dallas,TX,75235-1611,United States,214 792 4000,https://www.southwest.com,Airlines,Industrials,"Southwest Airlines Co. operates as a passenger airline company that provide scheduled air transportation services in the United States and near-international markets. As of December 31, 2022, the company operated a total fleet of 770 Boeing 737 aircrafts; and served 121 destinations in 42 states, the District of Columbia, and the Commonwealth of Puerto Rico, as well as ten near-international countries, including Mexico, Jamaica, the Bahamas, Aruba, the Dominican Republic, Costa Rica, Belize, Cuba, the Cayman Islands, and Turks and Caicos. It also provides inflight entertainment portal and connectivity services on Wi-Fi enabled aircrafts; and Rapid Rewards loyalty program that enables program members to earn points for dollars spent on Southwest base fares. In addition, the company offers a suite of digital platforms to support customers' travel needs, including websites and apps; and SWABIZ, an online booking tool. Further, it provides ancillary services, such as Southwest's EarlyBird Check-In, upgraded boarding, and transportation of pets and unaccompanied minors. The company was incorporated in 1967 and is headquartered in Dallas, Texas.",71299,"{'maxAge': 1, 'name': 'Mr. Ray  Schuster', 'title': 'Managing Director of Accounting & Financial Reporting', 'exercisedValue': 0, 'unexercisedValue': 0}",9,9,4,1,5,1693526400,1672444800,86400,2,26.745,27.075,27.075,27.075,26.745,27.075,27.075,27.075,0.67,0.0251,1693872000,0.5745,1.168049,30.42135,9.177966,40,40,91,3,3,27.73,27.825,39000,50000,16631604224,26.205,38.1,0.66169107,30.362,30.8593,0.54,0.02019069,EUR,13275783168,0.023120001,593126105,595633984,0.0035899999,0.78028,18.113,1.4947827,1672444800,1703980800,1688083200,-0.101,583000000,0.89,2.95,1.15,0.528,7.363,FRA,EQUITY,SWN.F,SWN.F,SOUTHW. AIRL. CO.  DL 1,Southwest Airlines Co.,983775600,Europe/Berlin,CEST,7200000,27.075,76.0,55.0,65.4,65.0,2.0,buy,19,12179000320,20.447,1803000064,9328000000,1.143,1.25,25134999552,86.458,42.315,0.01006,0.053039998,5976000000,-546499968,2936000000,-0.1,0.046,0.2366,0.071729995,0.02395,USD,0.2216
6,PO Box 36611,Dallas,TX,75235-1611,United States,214 792 4000,https://www.southwest.com,Airlines,Industrials,"Southwest Airlines Co. operates as a passenger airline company that provide scheduled air transportation services in the United States and near-international markets. As of December 31, 2022, the company operated a total fleet of 770 Boeing 737 aircrafts; and served 121 destinations in 42 states, the District of Columbia, and the Commonwealth of Puerto Rico, as well as ten near-international countries, including Mexico, Jamaica, the Bahamas, Aruba, the Dominican Republic, Costa Rica, Belize, Cuba, the Cayman Islands, and Turks and Caicos. It also provides inflight entertainment portal and connectivity services on Wi-Fi enabled aircrafts; and Rapid Rewards loyalty program that enables program members to earn points for dollars spent on Southwest base fares. In addition, the company offers a suite of digital platforms to support customers' travel needs, including websites and apps; and SWABIZ, an online booking tool. Further, it provides ancillary services, such as Southwest's EarlyBird Check-In, upgraded boarding, and transportation of pets and unaccompanied minors. The company was incorporated in 1967 and is headquartered in Dallas, Texas.",71299,"{'maxAge': 1, 'name': 'Mr. Thomas  Merritt', 'title': 'VP of Technology \x96 Infrastructure & Services and CTO', 'exercisedValue': 0, 'unexercisedValue': 0}",9,9,4,1,5,1693526400,1672444800,86400,2,26.745,27.075,27.075,27.075,26.745,27.075,27.075,27.075,0.67,0.0251,1693872000,0.5745,1.168049,30.42135,9.177966,40,40,91,3,3,27.73,27.825,39000,50000,16631604224,26.205,38.1,0.66169107,30.362,30.8593,0.54,0.02019069,EUR,13275783168,0.023120001,593126105,595633984,0.0035899999,0.78028,18.113,1.4947827,1672444800,1703980800,1688083200,-0.101,583000000,0.89,2.95,1.15,0.528,7.363,FRA,EQUITY,SWN.F,SWN.F,SOUTHW. AIRL. CO.  DL 1,Southwest Airlines Co.,983775600,Europe/Berlin,CEST,7200000,27.075,76.0,55.0,65.4,65.0,2.0,buy,19,12179000320,20.447,1803000064,9328000000,1.143,1.25,25134999552,86.458,42.315,0.01006,0.053039998,5976000000,-546499968,2936000000,-0.1,0.046,0.2366,0.071729995,0.02395,USD,0.2216
7,PO Box 36611,Dallas,TX,75235-1611,United States,214 792 4000,https://www.southwest.com,Airlines,Industrials,"Southwest Airlines Co. operates as a passenger airline company that provide scheduled air transportation services in the United States and near-international markets. As of December 31, 2022, the company operated a total fleet of 770 Boeing 737 aircrafts; and served 121 destinations in 42 states, the District of Columbia, and the Commonwealth of Puerto Rico, as well as ten near-international countries, including Mexico, Jamaica, the Bahamas, Aruba, the Dominican Republic, Costa Rica, Belize, Cuba, the Cayman Islands, and Turks and Caicos. It also provides inflight entertainment portal and connectivity services on Wi-Fi enabled aircrafts; and Rapid Rewards loyalty program that enables program members to earn points for dollars spent on Southwest base fares. In addition, the company offers a suite of digital platforms to support customers' travel needs, including websites and apps; and SWABIZ, an online booking tool. Further, it provides ancillary services, such as Southwest's EarlyBird Check-In, upgraded boarding, and transportation of pets and unaccompanied minors. The company was incorporated in 1967 and is headquartered in Dallas, Texas.",71299,"{'maxAge': 1, 'name': 'Ms. Lauren  Woods', 'title': 'Sr. VP of Technology & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",9,9,4,1,5,1693526400,1672444800,86400,2,26.745,27.075,27.075,27.075,26.745,27.075,27.075,27.075,0.67,0.0251,1693872000,0.5745,1.168049,30.42135,9.177966,40,40,91,3,3,27.73,27.825,39000,50000,16631604224,26.205,38.1,0.66169107,30.362,30.8593,0.54,0.02019069,EUR,13275783168,0.023120001,593126105,595633984,0.0035899999,0.78028,18.113,1.4947827,1672444800,1703980800,1688083200,-0.101,583000000,0.89,2.95,1.15,0.528,7.363,FRA,EQUITY,SWN.F,SWN.F,SOUTHW. AIRL. CO.  DL 1,Southwest Airlines Co.,983775600,Europe/Berlin,CEST,7200000,27.075,76.0,55.0,65.4,65.0,2.0,buy,19,12179000320,20.447,1803000064,9328000000,1.143,1.25,25134999552,86.458,42.315,0.01006,0.053039998,5976000000,-546499968,2936000000,-0.1,0.046,0.2366,0.071729995,0.02395,USD,0.2216
8,PO Box 36611,Dallas,TX,75235-1611,United States,214 792 4000,https://www.southwest.com,Airlines,Industrials,"Southwest Airlines Co. operates as a passenger airline company that provide scheduled air transportation services in the United States and near-international markets. As of December 31, 2022, the company operated a total fleet of 770 Boeing 737 aircrafts; and served 121 destinations in 42 states, the District of Columbia, and the Commonwealth of Puerto Rico, as well as ten near-international countries, including Mexico, Jamaica, the Bahamas, Aruba, the Dominican Republic, Costa Rica, Belize, Cuba, the Cayman Islands, and Turks and Caicos. It also provides inflight entertainment portal and connectivity services on Wi-Fi enabled aircrafts; and Rapid Rewards loyalty program that enables program members to earn points for dollars spent on Southwest base fares. In addition, the company offers a suite of digital platforms to support customers' travel needs, including websites and apps; and SWABIZ, an online booking tool. Further, it provides ancillary services, such as Southwest's EarlyBird Check-In, upgraded boarding, and transportation of pets and unaccompanied minors. The company was incorporated in 1967 and is headquartered in Dallas, Texas.",71299,"{'maxAge': 1, 'name': 'Ms. Linda Burke Rutherford', 'age': 55, 'title': 'Chief Admin. & Communications Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",9,9,4,1,5,1693526400,1672444800,86400,2,26.745,27.075,27.075,27.075,26.745,27.075,27.075,27.075,0.67,0.0251,1693872000,0.5745,1.168049,30.42135,9.177966,40,40,91,3,3,27.73,27.825,39000,50000,16631604224,26.205,38.1,0.66169107,30.362,30.8593,0.54,0.02019069,EUR,13275783168,0.023120001,593126105,595633984,0.0035899999,0.78028,18.113,1.4947827,1672444800,1703980800,1688083200,-0.101,583000000,0.89,2.95,1.15,0.528,7.363,FRA,EQUITY,SWN.F,SWN.F,SOUTHW. AIRL. CO.  DL 1,Southwest Airlines Co.,983775600,Europe/Berlin,CEST,7200000,27.075,76.0,55.0,65.4,65.0,2.0,buy,19,12179000320,20.447,1803000064,9328000000,1.143,1.25,25134999552,86.458,42.315,0.01006,0.053039998,5976000000,-546499968,2936000000,-0.1,0.046,0.2366,0.071729995,0.02395,USD,0.2216
9,PO Box 36611,Dallas,TX,75235-1611,United States,214 792 4000,https://www.southwest.com,Airlines,Industrials,"Southwest Airlines Co. operates as a passenger airline company that provide scheduled air transportation services in the United States and near-international markets. As of December 31, 2022, the company operated a total fleet of 770 Boeing 737 aircrafts; and served 121 destinations in 42 states, the District of Columbia, and the Commonwealth of Puerto Rico, as well as ten near-international countries, including Mexico, Jamaica, the Bahamas, Aruba, the Dominican Republic, Costa Rica, Belize, Cuba, the Cayman Islands, and Turks and Caicos. It also provides inflight entertainment portal and connectivity services on Wi-Fi enabled aircrafts; and Rapid Rewards loyalty program that enables program members to earn points for dollars spent on Southwest base fares. In addition, the company offers a suite of digital platforms to support customers' travel needs, including websites and apps; and SWABIZ, an online booking tool. Further, it provides ancillary services, such as Southwest's EarlyBird Check-In, upgraded boarding, and transportation of pets and unaccompanied minors. The company was incorporated in 1967 and is headquartered in Dallas, Texas.",71299,"{'maxAge': 1, 'name': 'Mr. Dave  Harvey', 'title': 'VP & Chief Sales Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",9,9,4,1,5,1693526400,1672444800,86400,2,26.745,27.075,27.075,27.075,26.745,27.075,27.075,27.075,0.67,0.0251,1693872000,0.5745,1.168049,30.42135,9.177966,40,40,91,3,3,27.73,27.825,39000,50000,16631604224,26.205,38.1,0.66169107,30.362,30.8593,0.54,0.02019069,EUR,13275783168,0.023120001,593126105,595633984,0.0035899999,0.78028,18.113,1.4947827,1672444800,1703980800,1688083200,-0.101,583000000,0.89,2.95,1.15,0.528,7.363,FRA,EQUITY,SWN.F,SWN.F,SOUTHW. AIRL. CO.  DL 1,Southwest Airlines Co.,983775600,Europe/Berlin,CEST,7200000,27.075,76.0,55.0,65.4,65.0,2.0,buy,19,12179000320,20.447,1803000064,9328000000,1.143,1.25,25134999552,86.458,42.315,0.01006,0.053039998,5976000000,-546499968,2936000000,-0.1,0.046,0.2366,0.071729995,0.02395,USD,0.2216
